timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2021-12-31T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-31T16:27:00.000Z";"2021-12-31T00:02:03.000Z";0.0151128521;0.0196779671;0.0151025942;0.0169481593;2723.29;318711.84;"2021-12-31T23:59:59.999Z"
"2021-12-30T00:00:00.000Z";"2021-12-30T23:59:59.999Z";"2021-12-30T12:29:03.000Z";"2021-12-30T23:53:03.000Z";0.0209001197;0.0214673037;0.0151076022;0.0151161179;11405.8;284260.12;"2021-12-30T23:59:59.999Z"
"2021-12-29T00:00:00.000Z";"2021-12-29T23:59:59.999Z";"2021-12-29T04:08:03.000Z";"2021-12-29T04:50:03.000Z";0.0233185388;0.0235571709;0.0191567062;0.0209244106;4039.42;393485.64;"2021-12-29T23:59:59.999Z"
"2021-12-28T00:00:00.000Z";"2021-12-28T23:59:59.999Z";"2021-12-28T00:01:03.000Z";"2021-12-28T15:22:08.000Z";0.0253202094;0.0253399297;0.0210369559;0.0233520541;3072.19;439137.72;"2021-12-28T23:59:59.999Z"
"2021-12-27T00:00:00.000Z";"2021-12-27T23:59:59.999Z";"2021-12-27T03:50:03.000Z";"2021-12-27T04:28:03.000Z";0.026929043;0.0276119092;0.021883775;0.0253647397;10592.75;476986.48;"2021-12-27T23:59:59.999Z"
"2021-12-26T00:00:00.000Z";"2021-12-26T23:59:59.999Z";"2021-12-26T00:33:03.000Z";"2021-12-26T15:17:03.000Z";0.0272321232;0.0288734191;0.0264335159;0.0269230065;3367.07;506289.84;"2021-12-26T23:59:59.999Z"
"2021-12-25T00:00:00.000Z";"2021-12-25T23:59:59.999Z";"2021-12-25T02:35:03.000Z";"2021-12-25T17:05:03.000Z";0.0259168533;0.0306979158;0.0197505872;0.0272650367;21812.47;512721.75;"2021-12-25T23:59:59.999Z"
"2021-12-24T00:00:00.000Z";"2021-12-24T23:59:59.999Z";"2021-12-24T12:26:03.000Z";"2021-12-24T19:01:04.000Z";0.031474882;0.0337406101;0.0206586201;0.0259388628;10314.75;487782.92;"2021-12-24T23:59:59.999Z"
"2021-12-23T00:00:00.000Z";"2021-12-23T23:59:59.999Z";"2021-12-23T03:59:03.000Z";"2021-12-23T05:52:05.000Z";0.0311241145;0.0330306046;0.0261151917;0.0314781987;11747.03;591950.69;"2021-12-23T23:59:59.999Z"
"2021-12-22T00:00:00.000Z";"2021-12-22T23:59:59.999Z";"2021-12-22T04:34:05.000Z";"2021-12-22T18:09:03.000Z";0.0342546887;0.0350735017;0.0292938658;0.031115707;5287.58;585133.99;"2021-12-22T23:59:59.999Z"
"2021-12-21T00:00:00.000Z";"2021-12-21T23:59:59.999Z";"2021-12-21T12:37:10.000Z";"2021-12-21T01:26:03.000Z";0.0314097869;0.0354962229;0.0312881787;0.0342268621;2020.56;643639.58;"2021-12-21T23:59:59.999Z"
"2021-12-20T00:00:00.000Z";"2021-12-20T23:59:59.999Z";"2021-12-20T02:41:03.000Z";"2021-12-20T23:01:03.000Z";0.0340961209;0.036586114;0.0313047508;0.0314347804;5963.7;591134.2;"2021-12-20T23:59:59.999Z"
"2021-12-19T00:00:00.000Z";"2021-12-19T23:59:59.999Z";"2021-12-19T14:51:03.000Z";"2021-12-19T12:18:03.000Z";0.0351365826;0.0384591686;0.0333738749;0.0340564511;3881.01;640434.98;"2021-12-19T23:59:59.999Z"
"2021-12-18T00:00:00.000Z";"2021-12-18T23:59:59.999Z";"2021-12-18T11:01:03.000Z";"2021-12-18T17:56:03.000Z";0.0374232195;0.0397421302;0.0345244275;0.0351328103;7348.97;660676.02;"2021-12-18T23:59:59.999Z"
