time,close,volume,marketCap,log_p_for_returns,returns,close_ADAUSD,volume_ADAUSD,close_BTCUSD,volume_BTCUSD,close_EOSUSD,volume_EOSUSD,close_LTCUSD,volume_LTCUSD,close_TRXUSD,volume_TRXUSD,close_XLMUSD,volume_XLMUSD,close_XMRUSD,volume_XMRUSD,close_XRPUSD,volume_XRPUSD,close_ETHUSD,volume_ETHUSD,mcp_BTCUSD,rolling_mcp_BTCUSD,mcp_ETHUSD,rolling_mcp_ETHUSD,mcp_ADAUSD,rolling_mcp_ADAUSD,mcp_EOSUSD,rolling_mcp_EOSUSD,mcp_TRXUSD,rolling_mcp_TRXUSD,mcp_XRPUSD,rolling_mcp_XRPUSD,mcp_XLMUSD,rolling_mcp_XLMUSD,mcp_LTCUSD,rolling_mcp_LTCUSD,mcp_XMRUSD,rolling_mcp_XMRUSD,CCMIX,log_p_for_Rmkt,Rmkt
2017-12-29 00:00:00+00:00,120.0039978027,22823800.0,452236238.628,4.787525057249613,0.031437978072101025,0.4014496467,360514.0,14140.53,149.05386,8.013438351,7214.0,243.69789402,2060.54,0.0407247264,62850964.0,0.2179055673,659751.0,350.34577128,311.606,1.2518611209,878489.0,704.15,32.834311,2107700.5789458,160291968.9463491,23120.28009065,2422918.54399681,144728.2179304038,13890031.994486531,57808.944264114,8830581.071203478,2559588.3128762497,66655794.34018271,1099746.22423832,137494339.74531654,143763.4159317423,8691596.400324091,502149.2585439708,32095630.78839496,109169.84440547568,7488057.963916386,5289.353500258228,8.573451305712478,-0.007393476672877597
2017-12-30 00:00:00+00:00,112.5279998779,19735500.0,424847732.524,4.7232020784805995,-0.06432297876901316,0.5197352159999999,1727360.0,14278.44,104.510186,8.16726768,5544.0,237.73602600000004,2545.51,0.0352677468,13853021.0,0.3159818772,2269182.0,352.86308772,149.084,1.954718436,1553455.0,730.02,23.247889,1492242.42018984,164801470.09333515,16971.42392778,3037866.2310943203,897769.8227097599,65386273.20307015,45279.33201792,12045188.295440745,488564.8370430828,62381666.336995095,3036567.12799638,488465365.67025673,717020.3880684504,73957164.03987776,605159.4315432601,45842300.81548287,52606.240569648486,8719687.902051058,2584.6620946738067,7.8573500606704885,-0.012354141950872588
2017-12-31 00:00:00+00:00,112.3229980469,14533300.0,424984059.308,4.721378631934274,-0.0018234465463251581,0.64421385,1091869.0,12270.74,92.992424,7.101077238,27996.0,205.0440654,1499.76,0.0341126572,21992193.0,0.3067685,2515428.0,301.4307281,300.168,1.86515248,1971690.0,679.92,96.85654,1141085.85687376,148822570.31260642,65854.69867679999,3603907.19245106,703397.1321856499,154977793.58653405,198801.758355048,19133700.659038126,750212.1408852396,93273723.60767494,3677502.4932912,327215034.7001647,771654.074418,55140856.10360938,307516.887524304,33832985.15409304,90479.8587923208,8417956.578970533,2196.6693119580777,7.6946975430574955,-0.0033778184645854026
2018-01-01 00:00:00+00:00,125.4420013428,16843000.0,475581202.103,4.831843511057095,0.1104648791228211,0.693994496,990288.0,13554.58,74.146477,7.575654762,27880.0,220.18059752,1602.09,0.0432391102,34313252.0,0.357163183,2164394.0,324.37465398,220.083,1.9490130582,364051.0,727.25,26.840543000000004,1005024.35421466,92469358.8055386,19519.784896750003,2653535.8962564897,687254.4214548479,47912808.25159405,211209.25476456,14125417.48117277,1483674.4845483704,128347317.21810578,709540.1528507682,144403336.5444589,773041.850306102,19995426.65939996,352749.1334808168,33773514.87731744,71389.34697188034,7346838.106326416,2611.606650437726,7.867720885808595,-0.014969488656598529
2018-01-02 00:00:00+00:00,126.0780029297,23831900.0,478845129.046,4.836900786276791,0.005057275219695789,0.7700116472999999,1496191.0,13516.09,67.073816,7.732555089,13138.0,224.48873881,1668.86,0.0516314638,47528828.0,0.4891472971,2305990.0,340.34866229,231.682,2.0232235121000004,2072453.0,762.25,57.845722,906575.73369944,71194568.74422844,44092.9015945,2494432.48332308,1152084.4965854343,30324196.044371948,101590.308759282,11164856.77508954,2453982.962338426,137514664.96583176,4193035.6373221823,87316296.00136358,1127968.775639629,93883844.8335554,374640.2766504566,33634392.675929055,78852.65877667177,7719526.757642347,2079.1589865907563,7.6397187575607575,0.0019038875958079515
2018-01-03 00:00:00+00:00,124.2799987793,15323100.0,472829246.72,4.822537074702671,-0.014363711574119975,0.7888023,311039.0,14755.0,68.754577,8.3055895,23633.0,248.400425,2145.72,0.07598825,30265629.0,0.56069,700038.0,365.27478,492.201,2.17562475,720582.0,857.45,37.599641,1014473.783635,197805962.03910545,32239.81217545,5064521.50466362,245348.2785897,82554801.17399934,196285.9966535,27311792.913511798,2299832.18285925,742690212.1859812,1567716.0336045,193576810.12233225,392504.30622,121061209.03793956,532997.759931,52264092.887864746,179788.61199078002,12270049.75637662,2064.774437539268,7.632776268213118,0.005316831145783851
2018-01-04 00:00:00+00:00,117.0029983521,21389400.0,445458117.403,4.762199561410418,-0.060337513292253675,1.042528256,1908170.0,14808.64,99.653138,9.37386912,167190.0,236.09414752,3547.5,0.0967004192,103047916.0,0.8735616736,2340201.0,375.9913696,221.861,2.722568464,743201.0,928.0,59.219198000000006,1475727.44551232,123094553.16906044,54955.415744000005,5171196.58999366,1989321.14225152,168515326.9515149,1567217.1781728,29833356.12357018,9964776.674886389,386423788.5271024,2023415.605013264,347714772.9250504,2044309.9021203937,287632306.07915795,837543.9883272001,58320286.99658957,83417.8212508256,8863287.925502166,1310.2397078814568,7.177965382571445,-0.02758977188215095
2018-01-05 00:00:00+00:00,103.8939971924,18692900.0,396422976.317,4.643371121579557,-0.11882843983086033,1.2042538,3545814.0,14930.0,128.380613,9.337222,17311.0,232.28094,3777.4,0.2088707,73042286.0,0.7612806999999999,3492473.0,361.79869,404.843,2.7023300000000003,2094079.0,940.65,55.271224,1916722.55209,203918663.5466567,51990.87685559999,6804125.105499131,4270059.9835932,122133200.24728043,161636.65004200002,34923551.49946677,15256393.4064202,1324808875.8425033,5658892.504070001,426605881.58807325,2658752.2901711,149119547.26633763,877418.0227559999,82747919.68020567,146471.66705567003,9690329.253061607,1306.704481954591,7.1752635839690075,-0.02681476590282461
2018-01-06 00:00:00+00:00,108.8290023804,14182700.0,416460684.95,4.689777864895763,0.04640674331620609,1.0370756662,1701104.0,16743.23,168.93503099999998,9.163569779,34913.0,239.86351298,2841.07,0.222684959,75088932.0,0.6981926909999999,1467344.0,354.92298954,166.77800000000002,2.5185166566,1049531.0,957.33,53.07417399999999,2828518.0790901296,246785735.9746472,50809.49899541999,5753665.36909754,1764173.5640754849,122677513.04642645,319927.711694227,32291426.24198552,16721175.743773786,1427036765.1959648,2643261.3051180546,322138976.2604822,1024488.855982704,112683793.8958016,681469.0308220886,71054858.73964383,59193.34634950213,10076662.09310189,1775.8214354107758,7.482018375372753,-0.012462468349989209
2018-01-07 00:00:00+00:00,113.3539962769,17993400.0,434407302.985,4.730515632414104,0.04073776751834046,0.99961515,412110.0,16957.0,168.20618100000002,10.038544,77334.0,273.465539,3901.82,0.16821344,30265512.0,0.6954065700000001,1394557.0,405.119687,1113.641,2.5910296,567672.0,1003.0,27.02734,2852272.211217,194619622.16590855,27108.42202,4291167.78232178,411951.3994665,68175920.10632774,776320.761696,22203604.70549181,5091065.88688128,764662346.4110057,1470854.9550912,160524955.14279884,969784.10003949,88643362.32859851,1067013.30938098,102744135.02214088,451157.893350367,12125951.307452329,2371.1116794432205,7.771114187209702,-0.003663227230521038
2018-01-08 00:00:00+00:00,101.6240005493,14461700.0,390209183.825,4.621279733126379,-0.10923589928772515,0.9706273544,1215602.0,16101.98,80.86311500000001,10.190943142,26039.0,267.95304918,2857.31,0.198054354,184968643.0,0.6680711502,1082476.0,401.67999308,167.723,2.7234888972,545754.0,1129.99,59.14353,1302056.2604677002,94872174.58300117,66831.5974647,4169812.87989514,1179896.5532633488,57499618.62838261,265361.968474538,19440063.274288423,36633845.09962162,597002958.693717,1486354.959602489,142439648.5673472,723170.9863838952,69079783.79446787,765624.9269525057,54559593.50404116,67370.97347935684,10943523.178272093,1489.578962243854,7.30624878333221,-0.050786112144796114
2018-01-09 00:00:00+00:00,98.7515029907,12186300.0,379805657.704,4.592606623824393,-0.028673109301985633,0.8848959000000001,473525.0,14872.2,125.713248,9.592569,15257.0,250.4181036,2702.37,0.150506664,30465808.0,0.6320685,1127675.0,395.5707756000001,405.434,2.385947046,389628.0,1134.76,56.892914,1869632.5669056,284533678.0983524,64559.80309064,12257528.583867611,419020.3310475,71773776.94860165,146353.82523299998,27421435.19545257,4585307.128144512,425462930.8023082,929631.775638888,131789598.37711836,712767.8457375,44780613.52353608,676722.370625532,54285761.17578786,160377.84183461044,11584454.10105594,4048.1393591364,8.306012637038847,0.0018360773711467715
2018-01-10 00:00:00+00:00,98.5529022217,9754380.0,379683333.497,4.590593482395956,-0.002013141428436782,0.7779748558,603131.0,14298.38,107.850356,9.195288177999998,24004.0,243.90176604,3298.98,0.12153623,39792957.0,0.566930767,514744.0,406.53154016,324.805,2.0262234298,1338749.0,1273.01,100.715429,1542085.37322328,140146657.77855167,128211.74827129,9102535.92808624,469220.7527535098,53295765.10556354,220723.69742471195,20273016.85765831,4836285.97433211,457041525.16008025,2712604.59042132,165299440.3288246,291824.210728648,56164896.7676215,804627.0481306392,53016909.16381892,132043.47690166882,12654870.656664122,2126.115764394811,7.662052009157368,-0.011094693982795611
2018-01-11 00:00:00+00:00,93.0718994141,15598200.0,359136274.268,4.533372306435701,-0.057221175960255444,0.7806693596,807688.0,14864.23,132.006454,11.5940994,60082.0,250.87847394,4051.81,0.1288728741,43190407.0,0.5575572673,462998.0,404.6043406,214.373,1.939782015,786783.0,1277.0,112.092608,1962174.29374042,135933915.966388,143142.260416,10163839.88263049,630537.2737166048,37502839.08230536,696596.6801507999,67892576.65832463,5566071.883638759,452688264.53911465,1526187.513107745,151923488.91537276,258147.8996453654,32256860.412522573,1016511.9094948312,44756172.69007131,86736.2463074438,8809005.633959454,2192.5931346968378,7.692840202111228,-0.0076202269916025855
2018-01-12 00:00:00+00:00,100.2389984131,10001700.0,387460954.46,4.607557318649426,0.07418501221372509,0.6615303734,929885.0,12915.47,245.75044,10.896782039,39868.0,219.1755259,1546.55,0.1047444617,15053159.0,0.5354753862,815139.0,346.134596,68.655,1.8463955912,1297236.0,1106.0,133.242649,3173982.4353068,199940301.9818536,147366.369794,9688284.64261302,615147.171269059,34043113.00207928,434432.906330852,46491455.688017085,1576735.0363395102,248616160.03868705,2395210.831145923,412885499.2883113,436486.8708316818,50555141.96490044,338965.909580645,40125975.17816891,23763.87068838,8659283.094948571,2497.4217840380416,7.823014192329813,-0.019391973366576387
2018-01-13 00:00:00+00:00,108.0210037231,11774500.0,418332626.291,4.682325687133239,0.07476836848381296,0.9405245192,4320273.0,13814.99,103.16077,13.874394457,82232.0,234.95153493,1003.34,0.1094147208,12830347.0,0.6878483521000001,943990.0,388.42225884,487.499,2.021133037,382906.0,1263.97,31.089037,1425165.0059423,120336985.7804974,39295.61009689,6133261.515407911,4063322.686137742,125011944.1965014,1140919.204988024,107759497.35455342,1403828.8347721177,126637629.0793364,773903.966665522,85993549.66734144,649321.9658988791,55142625.681185305,235736.27305666625,23383936.0977538,189355.4627622412,4070369.235694192,2579.244068223158,7.855251638170982,0.005890105587344152
2018-01-14 00:00:00+00:00,98.0820007324,5788610.0,380558159.311,4.585803870964347,-0.09652181616889166,0.8505857628,794025.0,14190.62,33.467793,15.809769742000002,46793.0,259.9012053,2986.96,0.1017467454,14152714.0,0.6516332704000001,584863.0,416.18250336,293.292,1.9689485250000005,205305.0,1376.0,41.215964,474928.73270166,97529398.32453156,56713.166464,6641689.96086721,675386.36030727,56257896.7874604,739786.5555374061,142451997.39715603,1439992.5880770157,189113722.31598917,404234.9769251251,67055043.96727984,381116.1894259552,27131185.309119463,776314.5041828881,35840201.73081124,122062.9987754611,7107132.763466703,2258.645826138256,7.722520720704856,-0.004174201547614942
2018-01-15 00:00:00+00:00,89.4406967163,6685340.0,347598178.738,4.4935757991383,-0.09222807182604686,0.7868367149000001,531480.0,13606.03,69.113998,13.516230202,47967.0,236.40477125000004,1614.5500000000002,0.0835410242,34335416.0,0.6115910485,468742.0,390.69715145,106.051,1.8241604421,158292.0,1356.59,50.583262000000005,940367.13020794,167299681.33715636,68620.74739658,8933428.133237459,418187.977235052,29474005.325127408,648333.0140993339,42858408.74723795,2868415.818973067,186506316.6438153,288750.0047008932,42620530.23356683,286678.411255987,16520583.368658012,381687.3234216876,22445984.779589463,41433.82360842395,3125828.430139096,4440.871058174456,8.398605820458178,0.0015070184713419366
2018-01-16 00:00:00+00:00,75.1541976929,9671480.0,292748890.763,4.31954197216263,-0.1740338269756707,0.75728312,931435.0,13288.0,189.895013,12.6515048,20592.0,227.198224,1069.72,0.07414704,16575742.0,0.5773636,276969.0,406.599512,222.835,1.60957544,473256.0,1255.0,47.83365,2523324.932744,137540531.53848475,60031.23075,5230142.61779371,705360.0028772,41599094.65561846,260519.7868416,34796934.13301099,1229042.20510368,410201673.8408971,761741.23443264,59772120.82303231,159911.8189284,36035088.57373423,243038.48417728,22914185.606833108,90604.60225652,7590453.19645684,2459.6348031054745,7.807768163883854,-0.010591556490411769
2018-01-17 00:00:00+00:00,77.1103973389,7786460.0,300647052.813,4.345238126715785,0.025696154553155104,0.615006052,1247402.0,11241.2,661.906024,10.22724376,42733.0,186.2217192,2670.8,0.054857056,53999142.0,0.4491983519999999,1087429.0,316.5634332,139.812,1.197300212,1720947.0,1047.0,414.063922,7440617.9969888,508954179.8859571,433524.926334,27136343.987929203,767159.7792769041,40401793.843237385,437040.80759608,45319373.99101477,2962233.956645952,207793292.26942456,2060490.207940764,129632231.22560763,488471.3147170079,30598644.15453657,497360.96763936,33361847.22353733,44259.36672255841,9172264.394906024,5626.037699975301,8.635160690053889,0.02727977054530406
2018-01-18 00:00:00+00:00,77.682800293,5351040.0,302943754.826,4.352633872419311,0.007395745703526302,0.6000554391999999,1044388.0,10699.99,450.155359,9.814030828,28581.0,179.74913201,1828.02,0.0723319323999999,52244971.0,0.4493995799999999,734869.0,308.72681147,92.198,1.2370258439,1239686.0,970.32,327.422017,4816657.83974641,499439908.2260229,317704.13153544,26588070.47043737,626690.7000352095,38344880.48776176,280494.815095068,39525313.480421945,3778979.710611955,470448725.2372216,1533523.6203210154,127092065.47768451,330249.8199550199,30291499.164602272,328585.0082969202,28844046.973333582,28463.994563911056,5769308.172109013,4264.405936578883,8.358058162200594,-0.02853115324456823
2018-01-19 00:00:00+00:00,79.2098999023,3702610.0,308966516.255,4.3721012897751,0.01946741735578872,0.6409145774,298370.0,11100.01,229.114447,10.247529232,7006.0,189.0331703,792.11,0.082140074,23069806.0,0.4943944454,386168.0,314.5742834,372.926,1.5634364085,497560.0,1005.11,124.019065,2543172.65284447,329845520.5760609,124652.80242215,16712643.57031953,191229.682458838,32621570.680492744,71794.189799392,27283473.84731741,1894955.572005644,581535483.5406917,777903.4194132601,149077902.77577466,190919.3141912272,30001988.130816825,149735.064526333,24850084.014830828,117312.9292112284,6004650.179313246,3090.269060213481,8.03601344060377,0.014341615868946889
2018-01-20 00:00:00+00:00,88.7861022949,5254950.0,346434313.605,4.486230132061769,0.11412884228666886,0.66061687,441972.0,11507.0,134.821114,11.1410774,15450.0,192.960883,1026.7,0.08043393,9226334.0,0.50262576,356574.0,366.900695,525.729,1.54159279,304724.0,1038.99,86.27575,1551386.558798,205493491.15423185,89639.6414925,9042636.846164651,291974.15926764003,18418766.688481063,172129.64583,25028616.544784185,742110.30311262,130074561.24771804,469760.32133996,54070889.57660276,179223.27774624,12414003.755402602,198112.9385761,13355324.83665212,192890.335481655,7173546.614919709,5080.11460084925,8.533089099540366,0.0013498975928083468
2018-01-21 00:00:00+00:00,78.0014038086,3283520.0,304439418.784,4.3567268240737915,-0.12950330798797705,0.7019972651999999,206953.0,12731.18,112.72022,15.521854656,80627.0,209.83530876,993.36,0.0850442824,14374151.0,0.52834397,137617.0,384.65987252,74.558,1.551930842,207833.0,1147.74,59.611316,1435061.4104596,175803803.3935689,68418.29182584,6509327.31936397,145280.44002493558,19637195.370051164,1251480.575349312,91462335.4701962,1222439.3569042424,142016119.2419113,322542.442685386,41024822.76304647,72709.11211949,11181483.703203542,208442.0023098336,15071863.569413016,28679.470775346163,7836096.603848162,4476.442169346974,8.406583851270105,-0.00942843604900645
2018-01-22 00:00:00+00:00,70.2889022827,3814790.0,276852959.705,4.252613924089057,-0.1041128999847345,0.6199597800000001,407116.0,11649.0,372.954129,13.62933,32738.0,192.103659,1147.85,0.07268976,6519014.0,0.46689192,524065.0,349.330212,154.624,1.39601616,238899.0,1058.0,242.547579,4344542.648721,277835238.5813639,256615.33858200003,10636133.52581284,252395.54579448,12681165.620122802,446197.00554,39604634.258951336,473865.5630966401,82116209.64883141,333506.86460784,27582227.241665076,244681.7140548,9528113.805115402,220506.18498315,10547322.64220882,54014.834700288,2522496.325172056,6907.893760384202,8.840420059933514,0.010160439582216796
2018-01-23 00:00:00+00:00,71.887298584,14048200.0,283626060.055,4.275099595213656,0.022485671124599094,0.56378871,326076.0,10800.55,218.176987,13.392682,46954.0,179.4403377,611.21,0.0704195859999999,24928159.0,0.4738201284999999,1100839.0,315.592071,159.365,1.332139837,1643431.0,997.66,86.796784,2356431.45694285,349169917.6745829,86593.67952544,13675458.92972244,183837.96740196,16188349.652656203,628839.990628,59851496.675734505,1755430.636522171,127790334.04260533,2189279.904460747,50671465.37148645,521599.67643781134,27913315.80462595,109675.728805617,13576910.025629656,50294.330394915,3831937.058925097,5749.837753830038,8.656926916668086,0.0025576961181794644
2018-01-24 00:00:00+00:00,73.4557037354,4816120.0,290271778.48,4.2966825542734,0.021582959059744056,0.5591726295,112961.0,10742.99,184.656737,12.871176318999998,13644.0,176.37840981999997,641.36,0.0682179865,6177302.0,0.4818231014999999,265321.0,304.82159826,51.043,1.3167682843,362466.0,979.0,81.446187,1983765.4790236296,263164591.76427588,79735.817073,10593971.33191136,63164.6994009495,13346693.69111919,175614.32969643598,45174573.87717264,421403.104442423,66668204.75440604,477283.73293708375,48200704.26054849,127837.78711308147,15938727.11851738,113122.0569221552,11767315.308436744,15559.00883998518,3235081.2238574824,5981.378503049043,8.696406339283799,-0.005866560510579433
2018-01-25 00:00:00+00:00,74.1073989868,5746880.0,293349070.804,4.305515378691044,0.008832824417643437,0.635990625,682249.0,11306.5,185.822417,13.7984526,55097.0,179.9655605,753.12,0.0701003,14624360.0,0.5675863,854502.0,319.996563,229.93,1.34660415,170262.0,1055.8,135.835896,2101001.1578105,198569965.44943327,143415.5389968,9030823.15553691,433903.967915625,37895555.42496581,760253.3429022,32558902.37267636,1025172.023308,153931874.67688245,229275.5157873,35123982.33352068,485003.6285226,64933188.72341488,135535.66292376,12868901.710497873,73576.80973059,3060623.2251330414,4142.954051565014,8.329164351396788,-0.0041623224938422965
2018-01-26 00:00:00+00:00,73.5441970825,6029000.0,291731015.4,4.297886546348193,-0.007628832342851055,0.636873084,144684.0,11248.2,95.672264,14.3527032,13884.0,180.13992300000004,558.67,0.069063948,4597869.0,0.6074028,1086187.0,319.0439448,58.025000000000006,1.306590912,160198.0,1057.99,41.47715,1076140.7599248,127462119.28416762,43882.409928500005,6374143.52386678,92145.345285456,18436183.295452077,199272.9312288,26203021.226537656,317546.985526812,45184518.23424708,209313.250920576,17229973.173893742,659753.0251236,61741150.47547567,100638.77078241,9711653.95200294,18512.524897020005,1790841.5275335333,4618.847553256099,8.437900505611456,-0.001784286720177164
2018-01-27 00:00:00+00:00,75.0520019531,5145990.0,298312904.839,4.318181232648419,0.02029468630022624,0.6248674827999999,101629.0,11182.31,175.785103,14.382687121999998,36041.0,177.29552505,485.89,0.0667583906999999,2355717.0,0.63739167,452839.0,326.80300975,29.004,1.2190954362,169364.0,1058.85,72.043238,1965683.5151279296,224736442.60475183,76282.98255629999,9238388.60162553,63504.6574094812,15384061.333747825,518366.42656400194,24725870.69099847,157263.87586463167,54926630.171965584,206470.8794565768,33921994.25086793,288635.80645113,37873792.24389053,86146.1226665445,10696083.663984792,9478.594494789,3647855.9691562415,6136.489373254447,8.722008094308604,0.008015930451021447
