timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2021-12-31T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-31T08:52:00.000Z";"2021-12-31T20:01:00.000Z";148.209531015;152.2516976084;144.559737932;146.5147344814;1051011688.42;10155516013.46;"2021-12-31T23:59:59.999Z"
"2021-12-30T00:00:00.000Z";"2021-12-30T23:59:59.999Z";"2021-12-30T16:53:02.000Z";"2021-12-30T00:19:07.000Z";145.585708918;149.8709295451;143.237936166;148.2860110205;838034967.71;10277205859.33;"2021-12-30T23:59:59.999Z"
"2021-12-29T00:00:00.000Z";"2021-12-29T23:59:59.999Z";"2021-12-29T14:44:02.000Z";"2021-12-29T23:46:02.000Z";145.9368184069;150.6093399781;144.5751997066;145.512623273;1081715290.7;10083960340.63;"2021-12-29T23:59:59.999Z"
"2021-12-28T00:00:00.000Z";"2021-12-28T23:59:59.999Z";"2021-12-28T00:00:02.000Z";"2021-12-28T19:10:02.000Z";155.9820738951;155.9820738951;145.1767394678;145.8868703294;1315031070.71;10108832345.68;"2021-12-28T23:59:59.999Z"
"2021-12-27T00:00:00.000Z";"2021-12-27T23:59:59.999Z";"2021-12-27T21:05:02.000Z";"2021-12-27T01:13:02.000Z";155.8850007567;161.0806991137;154.7336364891;155.8812297033;1057977477.55;10800278866.53;"2021-12-27T23:59:59.999Z"
"2021-12-26T00:00:00.000Z";"2021-12-26T23:59:59.999Z";"2021-12-26T01:42:02.000Z";"2021-12-26T14:40:02.000Z";157.7737084995;158.3427779076;153.3329819238;155.9923368011;1248012717.34;10806756315.89;"2021-12-26T23:59:59.999Z"
"2021-12-25T00:00:00.000Z";"2021-12-25T23:59:59.999Z";"2021-12-25T15:49:02.000Z";"2021-12-25T23:59:02.000Z";161.4908288824;163.6991529827;157.7856015851;157.7856015851;959492046.27;10929862990.1;"2021-12-25T23:59:59.999Z"
"2021-12-24T00:00:00.000Z";"2021-12-24T23:59:59.999Z";"2021-12-24T01:36:02.000Z";"2021-12-24T23:17:02.000Z";163.5524675238;166.6923988582;160.6720175922;161.4210424933;1085980228.43;11180496718.76;"2021-12-24T23:59:59.999Z"
"2021-12-23T00:00:00.000Z";"2021-12-23T23:59:59.999Z";"2021-12-23T19:49:02.000Z";"2021-12-23T00:25:05.000Z";155.5389368714;165.0815473564;153.5814799292;163.4494909896;1337153835.36;11319797810.12;"2021-12-23T23:59:59.999Z"
"2021-12-22T00:00:00.000Z";"2021-12-22T23:59:59.999Z";"2021-12-22T16:11:02.000Z";"2021-12-22T00:59:02.000Z";155.0339774161;159.9808380732;153.3702085296;155.467497131;1111879485.74;10765829887.34;"2021-12-22T23:59:59.999Z"
"2021-12-21T00:00:00.000Z";"2021-12-21T23:59:59.999Z";"2021-12-21T23:00:02.000Z";"2021-12-21T01:24:02.000Z";152.5056132154;156.4102093386;149.4519209985;154.9270922421;1053723084.92;10727182011.12;"2021-12-21T23:59:59.999Z"
"2021-12-20T00:00:00.000Z";"2021-12-20T23:59:59.999Z";"2021-12-20T05:05:02.000Z";"2021-12-20T13:05:02.000Z";153.2604789854;157.3035754841;145.5355488241;152.6286741183;1590290392.2;10566938258.71;"2021-12-20T23:59:59.999Z"
"2021-12-19T00:00:00.000Z";"2021-12-19T23:59:59.999Z";"2021-12-19T16:23:02.000Z";"2021-12-19T01:31:02.000Z";148.7104779551;160.1649807953;147.8918425185;153.0776352917;1587190278.18;10596915193.66;"2021-12-19T23:59:59.999Z"
"2021-12-18T00:00:00.000Z";"2021-12-18T23:59:59.999Z";"2021-12-18T10:53:02.000Z";"2021-12-18T00:12:02.000Z";144.2647811806;150.207888589;143.1731901617;148.801402801;782184566.71;10299857452.35;"2021-12-18T23:59:59.999Z"
"2021-12-17T00:00:00.000Z";"2021-12-17T23:59:59.999Z";"2021-12-17T01:25:02.000Z";"2021-12-17T14:46:02.000Z";148.9803709162;150.3484684587;142.0257228656;144.3384065344;973529666.7;9989893078.27;"2021-12-17T23:59:59.999Z"
"2021-12-16T00:00:00.000Z";"2021-12-16T23:59:59.999Z";"2021-12-16T11:48:02.000Z";"2021-12-16T23:36:02.000Z";153.5108548035;156.616100052;148.7108351897;148.9417298647;1001741957.6;10307468785.89;"2021-12-16T23:59:59.999Z"
"2021-12-15T00:00:00.000Z";"2021-12-15T23:59:59.999Z";"2021-12-15T21:28:02.000Z";"2021-12-15T16:43:02.000Z";150.6112938931;154.8632148976;142.0965533472;153.5154109119;1356025651.25;10622931705.6;"2021-12-15T23:59:59.999Z"
"2021-12-14T00:00:00.000Z";"2021-12-14T23:59:59.999Z";"2021-12-14T12:25:02.000Z";"2021-12-14T00:18:02.000Z";144.6220611451;151.633049854;143.4225765711;146.0780045062;1150775409.94;10106992100.42;"2021-12-14T23:59:59.999Z"
"2021-12-13T00:00:00.000Z";"2021-12-13T23:59:59.999Z";"2021-12-13T00:16:02.000Z";"2021-12-13T19:43:02.000Z";159.3544255916;160.0882155406;143.1669425588;144.5359000795;1097150357.3;9999504092.16;"2021-12-13T23:59:59.999Z"
"2021-12-12T00:00:00.000Z";"2021-12-12T23:59:59.999Z";"2021-12-12T18:53:02.000Z";"2021-12-12T10:13:03.000Z";157.9253356628;162.4850175874;153.6103503447;159.2039643726;870576844.67;11013058759.26;"2021-12-12T23:59:59.999Z"
"2021-12-11T00:00:00.000Z";"2021-12-11T23:59:59.999Z";"2021-12-11T16:32:02.000Z";"2021-12-11T00:19:02.000Z";148.74196032;159.413013099;146.4954640389;158.0419223526;1207041548.33;10931506061.4;"2021-12-11T23:59:59.999Z"
"2021-12-10T00:00:00.000Z";"2021-12-10T23:59:59.999Z";"2021-12-10T13:43:02.000Z";"2021-12-10T23:56:02.000Z";151.7544365614;159.7127950278;148.2205359056;148.598292402;1344733451.25;10277187139.14;"2021-12-10T23:59:59.999Z"
"2021-12-09T00:00:00.000Z";"2021-12-09T23:59:59.999Z";"2021-12-09T00:15:02.000Z";"2021-12-09T23:59:02.000Z";164.9592721235;166.9373334214;151.7953077052;151.7953077052;1373978009.94;10497181703.04;"2021-12-09T23:59:59.999Z"
"2021-12-08T00:00:00.000Z";"2021-12-08T23:59:59.999Z";"2021-12-08T15:23:02.000Z";"2021-12-08T11:04:02.000Z";162.0422257196;169.355863428;156.8856699368;165.2234577533;1705972970.75;11424668392.3;"2021-12-08T23:59:59.999Z"
"2021-12-07T00:00:00.000Z";"2021-12-07T23:59:59.999Z";"2021-12-07T12:01:02.000Z";"2021-12-07T07:50:02.000Z";161.7837482795;165.4556805296;158.7060882543;162.2928584529;1510598216.99;11220809725.35;"2021-12-07T23:59:59.999Z"
"2021-12-06T00:00:00.000Z";"2021-12-06T23:59:59.999Z";"2021-12-06T23:07:02.000Z";"2021-12-06T11:14:02.000Z";156.5113451977;164.3085566613;141.7730428386;161.8865158857;1959778935.12;11191517540.08;"2021-12-06T23:59:59.999Z"
"2021-12-05T00:00:00.000Z";"2021-12-05T23:59:59.999Z";"2021-12-05T00:11:02.000Z";"2021-12-05T15:36:02.000Z";162.9572483165;165.0178899441;149.2733858657;156.4097853246;1952282405.81;10811735664.36;"2021-12-05T23:59:59.999Z"
"2021-12-04T00:00:00.000Z";"2021-12-04T23:59:59.999Z";"2021-12-04T00:22:02.000Z";"2021-12-04T05:28:02.000Z";188.3485604998;189.4310197851;132.0542902806;163.0527033569;3667491155.19;11269700623.96;"2021-12-04T23:59:59.999Z"
"2021-12-03T00:00:00.000Z";"2021-12-03T23:59:59.999Z";"2021-12-03T13:34:02.000Z";"2021-12-03T20:20:02.000Z";203.5683652596;207.6363035683;182.5417478439;188.0997131475;1805361744.47;12999452638.5;"2021-12-03T23:59:59.999Z"
"2021-12-02T00:00:00.000Z";"2021-12-02T23:59:59.999Z";"2021-12-02T01:32:09.000Z";"2021-12-02T03:22:21.000Z";208.895135753;209.8877393348;200.5945033794;203.4896201848;1523272321.83;14061528504.97;"2021-12-02T23:59:59.999Z"
"2021-12-01T00:00:00.000Z";"2021-12-01T23:59:59.999Z";"2021-12-01T14:46:15.000Z";"2021-12-01T21:30:04.000Z";207.6366171968;217.5063373516;205.8056079316;208.9712485794;1739548260.15;14438687099.92;"2021-12-01T23:59:59.999Z"
"2021-11-30T00:00:00.000Z";"2021-11-30T23:59:59.999Z";"2021-11-30T15:18:08.000Z";"2021-11-30T06:18:03.000Z";205.7330473136;218.3396479826;198.1462506981;208.0145382299;2122547294.06;14371062922.13;"2021-11-30T23:59:59.999Z"
"2021-11-29T00:00:00.000Z";"2021-11-29T23:59:59.999Z";"2021-11-29T17:41:02.000Z";"2021-11-29T09:45:02.000Z";199.5909901255;209.291624289;195.7545662346;205.8702066074;1784850980.23;14221530819.18;"2021-11-29T23:59:59.999Z"
"2021-11-28T00:00:00.000Z";"2021-11-28T23:59:59.999Z";"2021-11-28T23:38:02.000Z";"2021-11-28T18:43:02.000Z";195.4145956318;199.8712087077;184.1060300926;199.3542223975;1712282909.39;13770000646.31;"2021-11-28T23:59:59.999Z"
"2021-11-27T00:00:00.000Z";"2021-11-27T23:59:59.999Z";"2021-11-27T00:42:02.000Z";"2021-11-27T21:22:07.000Z";195.5578639707;200.8454546233;191.1983026354;195.1744213022;1406618152.14;13479881414.66;"2021-11-27T23:59:59.999Z"
"2021-11-26T00:00:00.000Z";"2021-11-26T23:59:59.999Z";"2021-11-26T00:16:02.000Z";"2021-11-26T12:13:06.000Z";222.9103724401;224.8620108268;190.8467146121;194.8746428703;2690646016.69;13457927337.85;"2021-11-26T23:59:59.999Z"
"2021-11-25T00:00:00.000Z";"2021-11-25T23:59:59.999Z";"2021-11-25T13:01:02.000Z";"2021-11-25T00:12:05.000Z";212.2334559914;229.6451956822;210.9241088922;215.6349741107;1953190727.13;14889321612.38;"2021-11-25T23:59:59.999Z"
"2021-11-24T00:00:00.000Z";"2021-11-24T23:59:59.999Z";"2021-11-24T00:39:02.000Z";"2021-11-24T14:50:02.000Z";216.3625329213;217.8410737629;206.5169168237;209.8065996058;1884041986.11;14485140972.5;"2021-11-24T23:59:59.999Z"
"2021-11-23T00:00:00.000Z";"2021-11-23T23:59:59.999Z";"2021-11-23T23:22:02.000Z";"2021-11-23T08:32:02.000Z";209.3134438233;218.4258432947;205.9169601511;216.3889780306;1944651936.12;14939334346.45;"2021-11-23T23:59:59.999Z"
"2021-11-22T00:00:00.000Z";"2021-11-22T23:59:59.999Z";"2021-11-22T00:01:02.000Z";"2021-11-22T19:41:02.000Z";221.7183860401;221.8292015711;205.9105368096;209.1580192218;2030965166.09;14438663293.73;"2021-11-22T23:59:59.999Z"
"2021-11-21T00:00:00.000Z";"2021-11-21T23:59:59.999Z";"2021-11-21T17:02:02.000Z";"2021-11-21T02:43:02.000Z";226.9408415021;230.3231677085;220.0584380282;221.7719409395;1787880755.84;15307773830.72;"2021-11-21T23:59:59.999Z"
"2021-11-20T00:00:00.000Z";"2021-11-20T23:59:59.999Z";"2021-11-20T18:54:02.000Z";"2021-11-20T17:42:02.000Z";218.1188325568;227.6188322709;213.7938803437;227.0796105552;2134869388.71;15672511289.39;"2021-11-20T23:59:59.999Z"
"2021-11-19T00:00:00.000Z";"2021-11-19T23:59:59.999Z";"2021-11-19T17:28:02.000Z";"2021-11-19T03:46:02.000Z";204.1519514613;220.9471617309;200.1072484521;218.1385797354;2357308403.03;15053755921;"2021-11-19T23:59:59.999Z"
"2021-11-18T00:00:00.000Z";"2021-11-18T23:59:59.999Z";"2021-11-18T00:54:02.000Z";"2021-11-18T17:12:02.000Z";229.7530351269;232.0609171731;200.6880207309;204.4229168144;3104667090.13;14105770500.94;"2021-11-18T23:59:59.999Z"
"2021-11-17T00:00:00.000Z";"2021-11-17T23:59:59.999Z";"2021-11-17T11:20:02.000Z";"2021-11-17T10:37:02.000Z";230.6438338137;234.9708697413;221.8470351375;229.5041027209;2863410681.28;15834818019.24;"2021-11-17T23:59:59.999Z"
"2021-11-16T00:00:00.000Z";"2021-11-16T23:59:59.999Z";"2021-11-16T00:00:02.000Z";"2021-11-16T10:14:02.000Z";263.3050618847;263.3050618847;224.9167526905;230.5994320001;4031751968.75;15908733710.24;"2021-11-16T23:59:59.999Z"
"2021-11-15T00:00:00.000Z";"2021-11-15T23:59:59.999Z";"2021-11-15T04:05:02.000Z";"2021-11-15T21:04:02.000Z";279.2409457558;280.7282369794;259.9883622609;262.763387181;2797322396.89;18125863846.43;"2021-11-15T23:59:59.999Z"
"2021-11-14T00:00:00.000Z";"2021-11-14T23:59:59.999Z";"2021-11-14T23:49:02.000Z";"2021-11-14T08:31:02.000Z";257.9888022886;279.2216921422;249.1079845133;278.0075176605;3230589098.21;19175487237.12;"2021-11-14T23:59:59.999Z"
