timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2021-12-31T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-31T00:02:05.000Z";"2021-12-31T15:01:00.000Z";1.1485041804;1.1503796656;1.0771512016;1.1445172048;4869513.87;75228743.76;"2021-12-31T23:59:59.999Z"
"2021-12-30T00:00:00.000Z";"2021-12-30T23:59:59.999Z";"2021-12-30T12:43:05.000Z";"2021-12-30T06:48:05.000Z";1.1694750081;1.1930065162;1.1433967393;1.148548353;2000032.65;75493709.82;"2021-12-30T23:59:59.999Z"
"2021-12-29T00:00:00.000Z";"2021-12-29T23:59:59.999Z";"2021-12-29T02:13:05.000Z";"2021-12-29T23:49:07.000Z";1.2409098777;1.2539604091;1.1506115467;1.1697990288;1710423.21;76890509.83;"2021-12-29T23:59:59.999Z"
"2021-12-28T00:00:00.000Z";"2021-12-28T23:59:59.999Z";"2021-12-28T00:01:05.000Z";"2021-12-28T23:57:05.000Z";1.3216677965;1.3243237976;1.2369678991;1.2412623071;1755134.31;81587767.88;"2021-12-28T23:59:59.999Z"
"2021-12-27T00:00:00.000Z";"2021-12-27T23:59:59.999Z";"2021-12-27T17:46:04.000Z";"2021-12-27T08:09:04.000Z";1.3536119521;1.36985555;1.3156044231;1.3221453633;1539772.68;86904184.87;"2021-12-27T23:59:59.999Z"
"2021-12-26T00:00:00.000Z";"2021-12-26T23:59:59.999Z";"2021-12-26T01:53:05.000Z";"2021-12-26T15:17:04.000Z";1.3585021783;1.3629708506;1.3312263938;1.3534962919;1073566.35;88964871.21;"2021-12-26T23:59:59.999Z"
"2021-12-25T00:00:00.000Z";"2021-12-25T23:59:59.999Z";"2021-12-25T15:43:05.000Z";"2021-12-25T03:19:05.000Z";1.3507049401;1.3694312083;1.3453104661;1.3592710125;1097477.24;89344441.72;"2021-12-25T23:59:59.999Z"
"2021-12-24T00:00:00.000Z";"2021-12-24T23:59:59.999Z";"2021-12-24T02:16:04.000Z";"2021-12-24T15:27:05.000Z";1.3575214097;1.3844956191;1.3422929751;1.3510220004;1658078.56;88802236.84;"2021-12-24T23:59:59.999Z"
"2021-12-23T00:00:00.000Z";"2021-12-23T23:59:59.999Z";"2021-12-23T19:50:05.000Z";"2021-12-23T08:21:05.000Z";1.3355401999;1.3771334164;1.3252226485;1.3575808424;1657956.1;89233347.39;"2021-12-23T23:59:59.999Z"
"2021-12-22T00:00:00.000Z";"2021-12-22T23:59:59.999Z";"2021-12-22T03:48:05.000Z";"2021-12-22T23:51:05.000Z";1.3731525933;1.3817618916;1.3338242548;1.3354159715;1121820.41;87776457.63;"2021-12-22T23:59:59.999Z"
"2021-12-21T00:00:00.000Z";"2021-12-21T23:59:59.999Z";"2021-12-21T23:01:05.000Z";"2021-12-21T03:28:05.000Z";1.3358045264;1.3807996392;1.3327803685;1.3723264329;1008457.78;90202570.26;"2021-12-21T23:59:59.999Z"
"2021-12-20T00:00:00.000Z";"2021-12-20T23:59:59.999Z";"2021-12-20T05:35:05.000Z";"2021-12-20T14:15:05.000Z";1.3475885089;1.3575515444;1.3208728724;1.3361248515;1452481.83;87823052.08;"2021-12-20T23:59:59.999Z"
"2021-12-19T00:00:00.000Z";"2021-12-19T23:59:59.999Z";"2021-12-19T03:36:05.000Z";"2021-12-19T01:32:05.000Z";1.3466434963;1.3677697151;1.3394662711;1.3468026033;884185;88524897.24;"2021-12-19T23:59:59.999Z"
"2021-12-18T00:00:00.000Z";"2021-12-18T23:59:59.999Z";"2021-12-18T11:14:05.000Z";"2021-12-18T02:56:05.000Z";1.3352923408;1.3578566714;1.3243540586;1.346578711;962493.84;88510180.87;"2021-12-18T23:59:59.999Z"
"2021-12-17T00:00:00.000Z";"2021-12-17T23:59:59.999Z";"2021-12-17T05:18:05.000Z";"2021-12-17T15:04:05.000Z";1.3735670396;1.3842998054;1.3246457572;1.3361056056;1260373.17;87821787.06;"2021-12-17T23:59:59.999Z"
"2021-12-16T00:00:00.000Z";"2021-12-16T23:59:59.999Z";"2021-12-16T07:40:05.000Z";"2021-12-16T23:59:05.000Z";1.3966584838;1.4178360234;1.3731260658;1.3731260658;1193531.4;90255129.87;"2021-12-16T23:59:59.999Z"
"2021-12-15T00:00:00.000Z";"2021-12-15T23:59:59.999Z";"2021-12-15T20:41:05.000Z";"2021-12-15T16:04:05.000Z";1.3848493183;1.4064502415;1.3481276106;1.396558644;1227040.42;91795345.62;"2021-12-15T23:59:59.999Z"
"2021-12-14T00:00:00.000Z";"2021-12-14T23:59:59.999Z";"2021-12-14T12:37:04.000Z";"2021-12-14T07:48:04.000Z";1.3739445841;1.3901942653;1.3594508035;1.3633317089;1487019.25;89611349.98;"2021-12-14T23:59:59.999Z"
"2021-12-13T00:00:00.000Z";"2021-12-13T23:59:59.999Z";"2021-12-13T15:17:04.000Z";"2021-12-13T16:37:05.000Z";1.4601113174;1.4656189794;1.3628863749;1.3739095134;1356932.39;90306625.63;"2021-12-13T23:59:59.999Z"
"2021-12-12T00:00:00.000Z";"2021-12-12T23:59:59.999Z";"2021-12-12T20:35:05.000Z";"2021-12-12T11:10:04.000Z";1.4635712216;1.4777869972;1.4388472329;1.4600857515;1070129.26;95970961.73;"2021-12-12T23:59:59.999Z"
"2021-12-11T00:00:00.000Z";"2021-12-11T23:59:59.999Z";"2021-12-11T21:29:04.000Z";"2021-12-11T02:12:04.000Z";1.4466268206;1.5249922246;1.4373942295;1.4634420295;1288576.24;96191568.8;"2021-12-11T23:59:59.999Z"
"2021-12-10T00:00:00.000Z";"2021-12-10T23:59:59.999Z";"2021-12-10T00:37:04.000Z";"2021-12-10T17:32:04.000Z";1.4963942785;1.5589475294;1.4421066043;1.4466760758;1827071.84;95089548.11;"2021-12-10T23:59:59.999Z"
"2021-12-09T00:00:00.000Z";"2021-12-09T23:59:59.999Z";"2021-12-09T01:05:04.000Z";"2021-12-09T20:48:04.000Z";1.5071081771;1.5251192558;1.4665765355;1.4964721914;1351830.99;98362630.6;"2021-12-09T23:59:59.999Z"
"2021-12-08T00:00:00.000Z";"2021-12-08T23:59:59.999Z";"2021-12-08T21:46:04.000Z";"2021-12-08T12:27:04.000Z";1.5178330823;1.5331155664;1.4762631645;1.5071767783;1868059.06;99066239.62;"2021-12-08T23:59:59.999Z"
"2021-12-07T00:00:00.000Z";"2021-12-07T23:59:59.999Z";"2021-12-07T11:13:04.000Z";"2021-12-07T04:19:04.000Z";1.5027304781;1.5496552167;1.4908094228;1.517931649;1630935.66;99773153.77;"2021-12-07T23:59:59.999Z"
"2021-12-06T00:00:00.000Z";"2021-12-06T23:59:59.999Z";"2021-12-06T00:06:04.000Z";"2021-12-06T11:22:04.000Z";1.5227499974;1.5279425762;1.4362368082;1.5025882972;1925473.34;98764640.24;"2021-12-06T23:59:59.999Z"
"2021-12-05T00:00:00.000Z";"2021-12-05T23:59:59.999Z";"2021-12-05T07:40:05.000Z";"2021-12-05T16:02:05.000Z";1.5137704193;1.5477533219;1.4565242133;1.5227398069;1843413.63;100089192.43;"2021-12-05T23:59:59.999Z"
"2021-12-04T00:00:00.000Z";"2021-12-04T23:59:59.999Z";"2021-12-04T00:16:04.000Z";"2021-12-04T05:31:05.000Z";1.6219587501;1.6349096931;1.3912191037;1.513736945;4685634.33;99497437.24;"2021-12-04T23:59:59.999Z"
